53029 79.1114 78.4589 80.9485 81.8682 81.3746 80.1873 76.8012 74.4798 71.4301 68.0408 65.3863 -1.1233 3.39971 4.94597 5.9806 7.6668 9.46232 11.6503 14.4703 20.9929 32.9052 48.6862 
53271 81.4263 80.7812 80.9485 81.8682 80.5053 80.1873 78.478 75.6295 71.4301 68.06 66.8955 -0.545658 3.30187 4.94597 5.9806 7.19347 9.46232 11.9761 15.4612 20.9929 32.1207 49.2306 
53370 81.0442 80.3942 81.4084 81.4436 80.0735 79.7423 77.5632 74.6794 72.1552 67.9804 66.9095 -0.823682 3.31786 5.46328 5.73646 6.95165 9.23204 11.5294 15.041 20.7744 32.4214 49.3867 
53442 78.3822 80.0071 80.1122 81.097 78.8716 79.1798 76.6484 75.4265 71.156 68.258 67.4847 -2.26795 3.33385 4.44124 6.03768 6.77566 8.44753 11.0826 14.8935 20.4099 32.7874 49.6605 
53501 79.1 79.2823 81.791 81.791 81.3746 80.1873 77.5608 75.6295 72.1547 68.0408 67.2879 -0.561705 3.92591 5.44033 5.44033 7.6668 9.46232 11.5346 15.4612 20.7723 32.9052 49.5181 
53524 79.1114 80.0071 81.791 83.4937 80.5053 80.1873 78.478 75.6295 71.8833 68.3983 66.5591 -1.1233 3.33385 5.44033 6.39896 7.19347 9.46232 11.9761 15.4612 20.1943 32.9694 49.5676 
53553 80.6807 80.7812 82.4318 81.791 81.3746 80.1873 78.3208 75.6295 72.1547 69.1135 67.2601 -1.6523 3.30187 4.31603 5.44033 7.6668 9.46232 11.4212 15.4612 20.7723 33.0957 49.2076 
53604 81.4226 81.5148 83.3351 83.4108 82.1432 80.9523 79.3997 76.3772 71.8833 69.3302 67.6247 nan 2.72631 5.33924 5.8696 7.59464 9.37209 12.4074 15.3061 20.1943 32.9791 49.1849 
53633 79.9319 80.7403 83.3351 82.563 82.0443 81.8461 79.2367 76.3772 72.8802 69.5472 68.0776 -2.22396 2.75249 5.33924 5.38931 7.05785 9.8193 11.8598 15.3061 20.556 32.8632 50.083 
53659 81.4374 80.0071 82.4938 82.6394 83.017 80.9523 79.2367 76.5856 71.8833 68.9727 67.8491 -1.09122 3.33385 4.8531 5.92458 8.05441 9.37209 11.8598 15.8657 20.1943 32.9158 49.6355 
53681 79.1304 79.1912 82.563 82.6394 81.2747 80.0634 78.3208 76.3772 71.8833 68.9727 67.3177 -1.68468 2.80637 5.38931 5.92458 7.12502 8.91493 11.4212 15.3061 20.1943 32.9158 49.8282 
53702 81.4374 82.3771 83.3351 82.6394 81.3746 80.1873 80.1573 76.3772 72.8802 69.1899 68.9722 -1.09122 3.7782 5.33924 5.92458 7.6668 9.46232 12.2883 15.3061 20.556 32.7995 49.8645 
53725 81.4558 79.9657 84.2643 81.0191 81.2747 80.9523 76.6484 74.6774 71.8833 68.1184 67.8491 -1.63658 2.77917 6.34019 5.49232 7.12502 9.37209 11.0826 15.0464 20.1943 32.6046 49.6355 
53743 81.4226 79.9657 82.563 82.6394 81.3746 81.0822 77.7196 76.3772 71.8833 68.8326 67.8491 nan 2.77917 5.38931 5.92458 7.6668 9.91275 12.0948 15.3061 20.1943 32.7352 49.6355 
53773 81.4263 80.0071 81.791 81.791 81.4816 80.8296 79.081 75.6295 71.6193 68.8326 67.0168 0.545658 3.33385 5.44033 5.44033 8.20722 8.82974 11.3099 15.4612 19.6121 32.7352 48.4399 
53835 81.4374 80.0071 81.7211 82.563 82.1432 80.9523 79.3997 75.6295 71.8833 68.9727 65.8816 -1.09122 3.33385 4.89909 5.38931 7.59464 9.37209 12.4074 15.4612 20.1943 32.9158 47.8624 
53859 81.4226 81.6033 82.6394 81.8682 81.3746 80.8296 79.2367 74.6774 72.6116 69.1899 65.8816 nan 3.81407 5.92458 5.9806 7.6668 8.82974 11.8598 15.0464 19.9831 32.7995 47.8624 
53899 81.4263 80.7812 82.563 81.791 82.1432 80.0634 78.3208 76.3772 71.8833 69.4713 65.6901 0.545658 3.30187 5.38931 5.44033 7.59464 8.91493 11.4212 15.3061 20.1943 33.1579 47.7111 
53925 79.8754 79.9319 81.8682 81.791 80.7142 80.0634 78.3208 75.6295 71.8833 69.3302 65.5359 -0.556252 2.22396 5.9806 5.44033 8.2858 8.91493 11.4212 15.4612 20.1943 32.9791 48.1976 
53982 79.8867 81.6033 80.9485 83.4937 81.3746 79.4225 77.5608 75.6295 72.3502 68.9727 65.5165 -1.1124 3.81407 4.94597 6.39896 7.6668 9.55429 11.5346 15.4612 19.406 32.9158 47.8784 
54005 79.1114 80.8296 81.7211 82.7231 82.2492 80.0634 79.2367 75.4265 71.6193 68.9727 65.325 -1.1233 3.85064 4.89909 6.45882 8.1301 8.91493 11.8598 14.8935 19.6121 32.9158 47.7263 
54038 79.8717 80.8296 81.7211 81.791 81.3746 80.0634 78.3208 74.8824 72.8802 68.9727 64.7863 nan 3.85064 4.89909 5.44033 7.6668 8.91493 11.4212 15.6194 20.556 32.9158 47.9108 
54070 78.3553 80.8296 81.8682 81.8682 82.2492 80.0634 78.478 74.6774 71.156 68.7559 64.388 -1.70135 3.85064 5.9806 5.9806 8.1301 8.91493 11.9761 15.0464 20.4099 33.0329 47.2776 
54108 78.3246 80.8854 80.9485 80.2472 80.5053 80.0634 78.478 75.84 71.8833 69.1135 65.134 -0.567266 4.39871 4.94597 5.54532 7.19347 8.91493 11.9761 16.0259 20.1943 33.0957 47.5734 
54134 79.1114 79.1912 81.791 81.791 80.5053 79.4225 77.5608 75.4265 72.8802 68.9727 64.7688 -1.1233 2.80637 5.44033 5.44033 7.19347 9.55429 11.5346 14.8935 20.556 32.9158 47.5879 
54240 79.1 79.233 80.9485 82.7231 80.4119 79.4225 77.7196 75.4265 73.3408 68.7559 64.5947 -0.561705 3.36646 4.94597 6.45882 6.64528 9.55429 12.0948 14.8935 19.7761 33.0329 47.7572 
54271 76.7855 79.2823 80.9485 81.097 80.6061 80.0634 78.478 74.6774 71.8833 68.7559 64.7688 -1.15733 3.92591 4.94597 6.03768 7.74034 8.91493 11.9761 15.0464 20.1943 33.0329 47.5879 
54309 79.0962 79.233 81.0191 81.8682 80.5053 78.3016 77.4095 74.6774 70.8893 68.3983 64.7688 nan 3.36646 5.49232 5.9806 7.19347 7.96961 10.9722 15.0464 19.8225 32.9694 47.5879 
54382 79.1304 79.233 80.9485 81.8682 80.6061 79.2974 77.5608 75.6295 71.8833 68.7559 65.7084 -1.68468 3.36646 4.94597 5.9806 7.74034 9.00176 11.5346 15.4612 20.1943 33.0329 48.0295 
54438 78.3246 79.1912 81.0191 80.176 80.6061 78.5316 77.5608 74.6774 71.8833 68.6153 65.7511 -0.567266 2.80637 5.49232 4.99374 7.74034 9.09028 11.5346 15.0464 20.1943 32.8519 48.6658 
54467 79.1 78.4589 81.8682 81.097 79.8378 78.5316 77.5608 73.9288 71.8833 67.9794 65.7288 -0.561705 3.39971 5.9806 6.03768 7.81529 9.09028 11.5346 15.2024 20.1943 32.4211 48.3477 
54489 77.6073 79.233 81.0191 81.0191 79.736 77.6461 77.7196 73.7292 71.8833 68.1816 65.7288 -2.29061 3.36646 5.49232 5.49232 7.26324 8.61565 12.0948 14.6209 20.1943 33.0876 48.3477 
54544 79.1114 79.2823 80.176 81.8682 80.6061 78.6579 77.7196 74.4798 70.5587 68.0408 65.5573 -1.1233 3.92591 4.99374 5.9806 7.74034 9.64805 12.0948 14.4703 19.6962 32.9052 48.5165 
54596 79.1114 78.5087 79.4035 80.176 79.8378 78.4129 77.5608 74.4798 71.8833 68.0408 65.5359 -1.1233 3.96465 5.04245 4.99374 7.81529 8.53077 11.5346 14.4703 20.1943 32.9052 48.1976 
54723 78.3553 79.233 79.4035 80.2472 79.736 78.5316 77.5608 76.3772 71.8833 68.1816 64.4409 -1.70135 3.36646 5.04245 5.54532 7.26324 9.09028 11.5346 15.3061 20.1943 33.0876 48.2519 
54765 79.0962 78.4589 80.2472 80.3259 79.736 78.5316 76.6484 74.6774 70.8893 68.0408 64.8059 nan 3.39971 5.54532 6.09586 7.26324 9.09028 11.0826 15.0464 19.8225 32.9052 48.2336 
54848 79.8867 79.2823 80.176 81.097 79.736 79.2974 75.8875 74.8824 71.156 68.3983 65.3434 1.1124 3.92591 4.99374 6.03768 7.26324 9.00176 11.1951 15.6194 20.4099 32.9694 48.0465 
54999 79.1 79.3391 80.2472 81.1822 79.8378 78.5316 76.8012 73.7292 70.3154 68.0408 63.8331 0.561705 4.48461 5.54532 6.58194 7.81529 9.09028 11.6503 14.6209 19.7672 32.9052 47.1332 
55165 78.3208 78.5661 79.5548 80.3259 78.9669 77.5337 76.0419 74.8824 70.8893 68.1816 63.4678 nan 4.52882 6.15517 6.09586 7.33438 8.04906 11.7683 15.6194 19.8225 33.0876 47.1455 
55213 76.7738 78.5661 79.4035 80.3259 78.9669 77.766 76.0419 73.9288 69.7415 67.824 63.0898 -0.578726 4.52882 5.04245 6.09586 7.33438 9.18054 11.7683 15.2024 19.711 33.0239 46.8262 
55384 75.9984 78.5087 78.7037 79.4754 78.3016 77.6461 76.8012 74.6774 71.156 67.6834 63.4552 -0.584631 3.96465 5.65442 5.59934 7.96961 8.61565 11.6503 15.0464 20.4099 32.8404 46.8157 
55446 77.5492 78.5087 78.7037 79.5548 79.0696 77.766 76.8012 72.9792 69.8291 67.6074 62.8845 0.572939 3.96465 5.65442 6.15517 7.8917 9.18054 11.6503 14.7746 19.9106 33.1433 45.9992 
55496 76.7738 78.4589 77.8587 80.4119 78.3016 77.766 75.8875 73.7292 71.156 67.1866 63.2574 0.578726 3.39971 5.14276 6.64528 7.96961 9.18054 11.1951 14.6209 20.4099 32.5895 46.3245 
