33966 332.731 323.049 325.723 317.536 312.783 301.942 292.061 290.575 269.079 389.599 521.099 -2.97072 -0.296981 1.31269 1.45058 2.6663 3.43801 5.31509 7.00614 12.8997 46.8352 54.789 
35060 308.604 308.605 319.718 284.958 251.736 189.857 117.313 106.958 302.257 323.415 332.23 -8.01841 -4.63266 1.94774 -0.475683 9.12512 7.89928 5.99984 10.5281 23.3435 38.3941 45.6245 
35083 327.682 320.472 330.275 319.35 304.459 265.731 222.806 196.795 292.108 309.925 320.553 -5.973 -1.73053 1.21127 1.41041 2.73462 0.787016 -0.727937 7.95455 19.5862 36.5039 44.9706 
35124 335.989 323.218 335.413 319.35 307.186 242.966 217.341 172.116 301.582 320.878 325.198 -5.03381 -1.76829 0.626917 1.41041 2.6553 4.08271 -0.579083 8.00145 20.0072 36.9588 44.3501 
35176 347.002 334.204 336.09 325.174 307.186 265.077 209.354 178.788 301.655 322.905 329.465 -5.06362 -1.91316 1.5596 1.76602 2.6553 3.80754 0.157049 8.02022 20.3954 37.2736 44.892 
35189 344.601 334.658 341.206 327.544 310.344 275.899 256.455 217.87 299.478 320.878 325.986 -3.22491 -0.972571 0.979957 1.22351 3.08103 3.40564 -1.70943 7.17987 19.6289 36.9588 45.1 
35200 343.026 332.96 338.648 326.359 307.62 270.737 234.723 201.102 300.787 322.524 327.529 -4.59896 -1.66275 1.26978 1.49476 3.16404 3.89825 -0.834387 7.50949 20.0881 37.1082 44.8949 
35224 344.303 337.165 346.674 338.148 327.631 280.065 252.971 199.862 304.232 323.494 329.073 -4.59817 -1.4811 0.869773 0.525291 0.156893 1.5537 -1.225 7.16882 20.916 37.1536 44.6899 
35268 341.85 334.919 347.013 338.473 327.945 313.095 305.966 239.867 296.123 314.193 321.335 -3.20278 -0.503294 1.3212 0.988384 0.636175 1.22343 -1.99054 6.48904 18.7751 35.8803 44.0021 
35291 341.462 334.204 335.74 319.35 304.897 272.307 223.105 182.087 302.987 326.305 334.897 -5.51095 -1.91316 1.09373 1.41041 3.24706 2.36422 -0.026083 7.43468 20.85 37.7895 45.0191 
35294 341.462 334.204 335.74 319.35 304.897 272.307 223.105 182.087 302.987 326.305 334.897 -5.51095 -1.91316 1.09373 1.41041 3.24706 2.36422 -0.026083 7.43468 20.85 37.7895 45.0191 
35315 338.697 328.93 332.677 316.62 293.556 242.966 171.494 148.818 303.208 328.936 332.2 -5.973 -1.36351 0.681425 1.47486 3.06666 4.08271 2.283 8.64982 21.622 37.9745 45.2903 
35326 333.235 322.842 318.685 305.343 274.503 201.409 115.327 106.407 306.234 332.612 340.392 -6.91995 -2.74313 0.476535 1.23219 3.71113 8.14043 5.75476 9.58916 23.8907 38.9089 45.7946 
35342 185.461 215.285 230.453 199.385 172.059 125.203 58.181 58.2086 303.731 342.418 350.609 -35.9641 -22.5152 -7.34236 2.18371 14.5336 26.4224 21.5526 18.7206 26.8941 40.2397 46.5823 
35380 223.224 286.46 290.752 265.611 224.512 157.629 89.2151 88.7244 309.469 337.221 343.222 -17.8374 -6.35064 -1.99048 1.32504 6.65345 14.4128 10.6929 12.4915 24.5157 39.1557 46.4964 
35424 246.72 294.813 298.581 266.991 239.956 165.32 84.8546 87.5519 305.904 336.093 343.529 -12.5957 -4.73936 -0.858304 0.49321 4.92146 12.398 11.6134 12.1321 24.7445 39.3931 46.042 
35437 341.451 328.711 324.158 316.62 291.29 249.961 163.974 148.818 304.458 328.357 332.959 -5.973 -1.84194 0.367192 1.47486 3.6893 5.71278 2.04717 8.64982 21.6848 38.0939 45.0218 
35466 338.708 328.515 326.895 310.807 285.386 229 133.627 118.608 305.851 330.535 338.043 -6.43881 -2.32097 0.313893 1.10402 3.33232 6.36473 4.83795 9.17342 23.1284 38.6134 45.6061 
35482 435.292 401.247 376.765 353.207 318.961 262.374 197.123 162.549 304.591 326.408 329.482 -4.16045 -0.652088 0.320948 2.04593 3.33232 3.9132 1.65468 7.92746 22.0687 38.0114 45.229 
35498 306.261 314.196 310.478 285.543 249.563 183.023 101.527 98.8426 306.724 334.002 340.392 -9.58147 -4.15745 0.647776 0.624278 4.0615 10.8279 8.53846 11.498 24.0351 39.1038 45.7946 
35512 255.205 295.731 302.321 282.117 248.991 173.465 95.3543 89.5866 306.172 335.532 341.959 -10.9249 -4.7438 -0.747073 1.08089 4.51566 10.8537 9.54616 12.2917 24.5076 39.5124 45.9189 
35524 279.219 311.297 306.891 282.808 246.369 193.205 105.067 95.9442 307.215 335.263 342.329 -11.0651 -5.15302 -0.825115 0.688837 3.54336 8.48848 8.01588 11.5132 24.179 39.0815 45.7876 
35558 267.145 311.443 300.953 279.762 249.563 189.667 100.008 90.1475 308.176 337.221 342.744 -14.2701 -4.13968 -1.77533 0.194636 4.0615 8.77158 9.3194 11.5466 25.0784 39.1557 45.9806 
35593 173.022 201.237 215.066 198.782 181.826 134.012 64.7317 68.124 307.187 340.013 348.246 -44.7277 -31.5629 -8.90867 0.874309 11.8466 22.6786 18.4888 16.3649 26.024 39.5366 46.4046 
35607 220.428 273.703 286.966 267.205 237.428 154.033 81.3835 79.495 307.414 340.013 346.619 -18.9676 -7.70477 -2.30521 0.884306 5.26701 15.6531 12.4206 13.5017 25.1725 39.5366 45.9646 
35625 330.539 325.592 321.421 310.807 277.223 228.31 133.627 118.608 307.411 333.06 340.355 -7.4051 -2.77208 0.421398 1.10402 3.61364 6.6394 4.83795 9.17342 22.95 38.5724 45.4685 
35643 303.912 314.305 315.372 293.75 262.707 203.845 115.526 109.577 305.746 333.874 341.137 -10.6504 -3.65564 -0.461523 0.437816 2.9365 7.69824 6.1984 10.0846 23.7459 38.8873 45.5315 
