0 0 0 0 
1 1316 658 1974 
2 400 773 1173 
3 1840 1114 2954 
4 1177 404 1581 
5 429 244 673 
6 282 408 690 
7 1685 517 2202 
8 344 911 1255 
9 1390 1188 2578 
10 332 967 1299 
11 255 753 1008 
12 323 1187 1510 
13 842 1238 2080 
14 808 1715 2523 
15 207 827 1034 
16 944 1748 2692 
17 591 387 978 
18 338 503 841 
19 870 280 1150 
