0 0 0 0 
1 921 385 1306 
2 1259 520 1779 
3 1510 451 1961 
4 543 1019 1562 
5 400 869 1269 
6 302 441 743 
7 1079 1310 2389 
8 445 1272 1717 
9 2023 1617 3640 
10 986 1333 2319 
11 1044 1152 2196 
12 284 528 812 
13 724 431 1155 
14 612 920 1532 
15 899 969 1868 
16 842 436 1278 
17 380 900 1280 
18 1014 763 1777 
19 350 1254 1604 
