0 978 1202 2180 
1 372 1268 1640 
2 1130 5671 6801 
3 871 1020 1891 
4 1201 754 1955 
5 414 761 1175 
6 281 1109 1390 
7 267 82756 83023 
8 1260 2907 4167 
9 883 1358 2241 
10 642 1294 1936 
11 982 14909 15891 
12 462 3554 4016 
13 642 434 1076 
14 963 896 1859 
15 852 462 1314 
16 879 496 1375 
17 1132 1608 2740 
18 966 1320 2286 
19 1321 787 2108 
